date,Tmin,Tmax,vent,pluie
2023-01-16,7.8,13.5,10.8,0.2
2042-12-02,11.7,18.1,35.4,1.1
2047-11-30,8.0,17.9,24.5,3.2
2038-02-06,11.5,19.7,10.6,3.7
2039-12-16,7.8,13.6,28.1,1.4
2042-05-27,8.3,17.4,12.9,1.4
2047-11-26,3.0,37.0,85.0,50.0
2024-08-29,8.2,17.1,15.7,16.7
2035-01-25,12.2,19.5,2.6,0.2
2028-11-14,9.9,15.1,20.8,3.0
2033-02-28,10.7,19.8,30.2,1.4
2035-12-21,10.7,19.5,19.3,0.6
2038-04-27,5.8,13.4,26.2,0.1
2033-03-07,11.4,16.9,11.6,2.3
2037-10-01,7.5,15.7,18.0,5.9
2038-05-13,9.7,15.4,19.7,0.3
2024-08-06,11.7,20.9,21.2,20.9
2048-03-07,9.3,14.5,18.7,10.5
2024-06-14,4.0,42.0,90.0,35.0
2031-09-18,13.0,21.5,27.9,0.1
2035-08-07,9.2,18.3,28.3,3.4
2028-09-14,9.0,15.1,12.4,3.2
2039-02-21,3.9,13.0,10.1,3.2
2040-10-05,14.7,22.3,17.6,0.9
2045-03-12,8.4,17.5,15.5,3.6
2043-09-06,1.2,11.1,9.2,0.7
2022-10-16,6.7,13.4,21.2,4.3
2045-06-03,12.5,20.7,18.2,3.2
2027-03-20,9.8,18.9,15.1,9.3
2044-07-01,5.1,14.1,22.1,0.2
2041-01-24,5.9,11.1,11.7,27.1
2042-09-14,7.3,12.7,24.2,4.0
2041-01-27,12.2,18.0,10.9,0.7
2046-09-11,7.8,15.2,28.9,27.1
2045-10-05,4.5,11.5,25.4,13.0
2045-08-03,9.1,18.8,19.5,1.9
2022-09-04,9.8,19.1,14.8,11.9
2032-12-25,2.9,8.3,22.4,4.1
2026-10-16,12.2,21.6,14.7,5.3
2042-03-23,11.0,17.6,22.9,1.7
2034-09-21,12.2,18.6,10.9,0.8
2046-05-01,15.0,22.2,14.5,2.3
2022-05-27,9.8,17.2,24.9,10.6
2036-09-10,10.1,15.2,12.0,1.0
2025-04-18,3.0,37.0,80.0,40.0
2022-12-15,2.0,45.0,75.0,50.0
2029-04-18,4.0,37.0,75.0,40.0
2043-06-30,10.7,18.2,32.0,0.3
2040-05-04,10.4,17.7,27.4,5.9
2047-12-22,9.5,18.4,1.2,7.4
2040-10-19,15.1,21.6,34.3,0.8
2031-09-16,5.8,11.0,24.6,15.0
2042-04-07,17.8,25.8,33.5,2.4
2041-09-15,12.9,21.6,27.6,0.6
2028-11-22,8.2,15.6,24.0,1.7
2029-07-05,11.7,20.0,20.0,8.9
2034-03-10,14.0,23.3,23.2,0.4
2035-12-13,9.4,19.4,20.5,5.2
2031-07-14,2.0,45.0,70.0,45.0
2045-04-14,5.9,11.1,12.9,2.5
2037-03-22,4.7,11.6,6.6,0.5
2024-01-15,15.7,23.6,8.8,1.8
2040-02-06,10.1,17.5,25.0,2.3
2032-05-01,-2.0,37.0,85.0,30.0
2023-11-05,10.7,18.5,15.4,3.3
2021-01-21,14.4,22.8,23.6,9.5
2033-08-31,13.8,23.2,26.3,1.8
2046-01-18,8.5,13.9,16.5,7.0
2039-09-05,15.5,21.7,9.2,0.2
2045-05-28,10.8,19.0,12.0,16.1
2023-07-24,11.3,18.7,14.3,1.9
2032-11-18,9.0,16.0,21.1,0.1
2033-01-11,8.4,16.8,24.8,7.9
2022-01-30,13.5,19.5,0.1,1.1
2035-12-19,9.9,17.5,18.1,3.6
2025-10-04,6.8,11.9,15.1,6.9
2026-12-06,7.0,14.1,24.1,3.3
2022-07-16,16.2,22.6,16.0,0.8
2030-12-29,8.7,17.4,24.9,9.1
2024-03-08,5.8,12.8,13.3,0.9
2045-06-07,9.6,14.9,10.3,1.2
2030-06-04,8.2,14.0,23.6,2.0
2048-03-15,10.4,19.3,17.6,0.9
2025-03-08,14.6,20.0,30.1,4.4
2023-04-23,6.6,14.1,24.0,0.7
2045-03-30,9.5,15.5,14.3,1.8
2021-02-28,11.0,20.1,0.0,2.0
2043-09-04,14.1,20.6,21.8,2.8
2036-02-11,5.5,14.3,14.0,4.4
2027-04-11,12.9,19.9,24.1,0.2
2037-12-11,9.9,15.7,12.6,1.8
2041-01-28,17.1,25.8,21.8,3.9
2030-07-20,12.0,19.2,15.6,3.6
2034-03-26,11.8,18.0,13.0,0.0
2031-09-08,15.0,21.6,12.0,2.6
2031-01-26,9.5,17.2,31.0,0.6
2038-09-08,10.4,17.6,20.1,1.6
2033-10-17,11.4,20.1,13.6,7.9
2022-02-19,11.0,18.4,15.9,0.5
2022-02-08,2.0,45.0,75.0,45.0
2042-07-16,12.6,19.7,15.1,2.1
2036-06-19,14.3,19.6,19.4,0.9
2031-04-04,9.5,18.3,32.1,10.9
2042-04-15,12.4,18.9,20.3,2.3
2044-03-14,8.2,13.6,22.9,2.0
2028-07-22,11.9,17.2,21.1,4.4
2044-04-24,8.7,14.0,18.8,4.1
2038-07-19,8.7,18.4,21.5,9.6
2042-01-23,14.5,24.4,15.7,0.2
2044-08-01,9.5,18.1,16.8,3.1
2026-11-04,11.8,20.8,21.8,7.1
2026-03-13,14.8,20.5,6.7,6.2
2038-08-31,12.9,22.1,21.0,2.1
2031-10-28,16.6,24.5,15.6,1.0
2042-12-26,10.2,18.6,11.1,21.3
2044-01-17,9.8,16.5,16.7,0.2
2044-05-27,13.5,19.1,22.8,0.6
2040-08-01,-2.0,35.0,75.0,30.0
2039-05-19,14.3,22.2,18.7,3.3
2025-12-23,7.8,14.9,22.3,6.8
2026-04-22,11.4,20.7,29.3,3.9
2040-10-23,13.9,19.2,22.5,3.3
2027-05-25,11.7,17.1,6.1,2.0
2026-09-04,10.3,19.7,18.3,3.2
2045-04-22,6.3,15.6,9.8,6.8
2025-09-23,8.4,15.9,26.8,4.8
2023-11-14,5.3,11.3,25.3,0.6
2034-05-13,13.0,22.3,9.7,7.8
2045-03-25,12.0,17.7,14.1,0.6
2027-05-10,11.3,19.7,22.5,7.1
2029-02-13,3.0,35.0,75.0,45.0
2047-08-24,13.5,21.6,14.0,1.4
2036-10-27,10.1,16.7,20.8,3.9
2042-11-01,10.2,15.5,24.8,6.1
2023-02-06,9.9,16.9,15.0,19.8
2047-07-10,4.0,42.0,70.0,30.0
2024-02-19,9.5,16.0,18.5,3.3
2022-12-20,2.0,45.0,70.0,40.0
2031-04-05,3.5,11.3,7.6,0.4
2027-03-24,10.1,16.1,28.0,12.3
2029-05-29,6.2,12.9,21.3,9.5
2038-04-09,12.6,22.0,18.5,0.3
2045-06-15,10.5,19.4,23.7,3.3
2036-05-25,11.4,18.7,10.6,3.0
2043-12-16,10.4,18.2,31.9,12.9
2026-06-13,11.3,19.7,17.4,1.4
2038-07-14,11.5,18.7,22.7,1.2
2040-10-12,10.0,18.4,23.2,5.6
2023-04-09,8.7,18.4,16.6,11.7
2031-11-12,-2.0,40.0,80.0,30.0
2025-07-31,8.8,15.4,11.4,2.4
2030-11-19,8.8,16.4,20.7,6.0
2048-01-11,0.0,45.0,90.0,40.0
2040-02-26,9.1,16.0,20.6,8.2
2031-07-14,13.3,22.6,30.6,1.3
2046-03-12,8.6,14.5,7.1,5.0
2027-03-26,6.7,13.5,13.7,2.3
2033-07-30,3.5,10.4,18.6,9.8
2029-04-04,13.1,21.9,8.8,0.1
2026-08-08,13.4,19.9,31.3,0.0
2036-07-24,10.1,19.6,20.8,1.0
2043-12-23,9.6,16.2,20.1,7.9
2037-01-18,13.7,22.0,21.9,1.6
2024-07-19,9.7,14.9,27.0,1.9
2037-03-03,8.8,17.5,21.3,6.7
2022-08-15,8.6,14.5,21.0,0.3
2021-08-10,4.4,13.3,24.6,14.1
2045-02-13,0.0,40.0,85.0,35.0
2039-10-09,15.1,21.9,24.3,2.7
2035-09-25,8.2,13.4,28.0,2.9
2023-05-09,8.3,17.5,5.6,0.9
2043-06-20,8.7,16.6,27.9,0.2
2031-07-21,6.7,15.6,15.1,7.3
2040-09-27,13.5,20.3,19.2,0.2
2023-04-22,12.0,20.0,23.9,2.0
2028-09-16,12.4,21.1,16.4,1.1
2046-06-14,7.0,15.2,17.8,10.3
2022-11-09,4.0,35.0,85.0,30.0
2044-04-23,11.4,20.6,8.4,15.1
2023-09-22,7.0,15.0,23.5,6.6
2031-03-11,15.1,20.2,27.3,4.6
2025-04-04,9.3,16.5,21.0,2.5
2031-04-01,11.0,17.6,7.2,1.6
2030-01-11,7.2,14.0,21.0,6.6
2033-11-12,10.4,19.0,24.4,6.6
2035-09-22,3.3,11.6,20.5,9.6
2038-06-26,13.8,23.5,14.8,4.2
2031-10-20,8.8,14.9,21.6,1.3
2035-04-19,10.0,18.9,18.7,26.1
2041-07-02,11.4,17.3,26.3,5.6
2027-11-19,9.2,15.1,10.5,19.2
2041-04-22,12.3,17.8,14.2,2.6
2025-01-03,7.4,14.5,21.3,0.1
2040-05-24,0.0,40.0,70.0,50.0
2031-05-14,8.3,17.3,13.4,1.9
2030-04-21,14.5,22.9,21.5,1.4
2039-09-29,11.3,19.3,19.0,1.1
2027-02-12,12.7,18.5,7.1,2.2
2044-06-07,9.7,17.0,13.7,24.1
2022-02-05,5.2,14.8,11.8,7.4
2045-05-06,11.6,18.5,3.1,2.0
2032-04-03,13.4,20.5,23.6,0.6
2041-03-23,9.1,17.8,19.1,5.5
2044-01-11,9.6,14.9,27.0,1.3
2033-09-10,1.3,6.7,31.5,0.3
2042-03-28,7.1,16.8,16.6,19.4
2029-04-06,1.5,10.4,30.6,3.0
2021-03-01,12.9,22.1,13.3,1.2
2037-02-26,9.8,18.1,29.4,4.5
2040-04-24,11.0,17.4,17.8,14.9
2032-06-25,2.7,9.3,10.5,1.9
2033-08-20,10.2,17.1,7.0,5.8
2024-08-21,6.4,15.9,28.5,24.9
2032-09-19,11.1,20.8,32.9,20.8
2029-04-10,8.6,18.1,11.8,3.3
2046-09-19,9.3,16.6,31.0,19.6
2046-01-02,10.7,18.7,21.4,1.6
2025-03-31,9.7,15.9,29.8,0.4
2023-10-07,8.4,17.8,12.3,0.1
2027-12-30,7.4,17.4,21.0,4.1
2041-06-12,8.9,14.3,19.4,11.2
2025-06-01,12.6,22.1,3.9,2.2
2028-06-30,11.0,17.3,21.4,0.8
2033-07-09,12.4,17.8,25.5,4.6
2048-04-13,14.8,24.7,9.9,0.1
2045-08-26,4.2,12.2,2.2,9.7
2022-10-11,9.3,15.3,31.6,13.2
2023-05-30,13.6,21.3,28.1,1.3
2030-12-23,9.9,19.5,18.3,5.8
2027-04-23,10.8,18.2,9.5,24.5
2035-06-07,13.9,23.7,26.1,2.5
2025-06-13,15.6,21.7,35.8,2.3
2022-07-05,10.3,19.5,21.4,8.4
2036-12-26,6.3,14.1,20.2,17.7
2043-09-05,12.4,22.3,12.0,1.0
2030-04-23,8.8,14.8,27.3,15.8
2045-02-26,10.8,19.1,17.8,3.0
2035-03-05,6.1,16.0,16.1,1.8
2021-07-31,13.4,19.4,17.1,1.0
2030-11-12,16.1,23.1,32.7,0.2
2047-03-04,3.0,42.0,90.0,45.0
2045-03-21,7.8,14.6,14.7,4.0
2034-03-16,7.5,17.1,13.3,3.6
2048-02-24,4.0,35.0,75.0,45.0
2024-12-09,11.5,19.3,39.3,3.0
2027-11-21,11.0,18.6,9.6,3.7
2047-03-11,10.3,19.8,30.4,2.6
2036-03-01,6.3,14.2,32.5,18.4
2046-05-03,6.1,15.1,15.3,10.5
2022-11-28,11.0,17.6,23.2,3.5
2042-07-06,6.4,15.5,29.2,0.6
2036-06-22,10.2,16.1,36.7,2.9
2039-07-15,8.1,13.2,13.9,10.1
2044-04-03,8.3,13.7,30.0,1.3
2024-08-07,10.0,16.3,7.7,8.4
2036-08-21,6.9,15.1,11.2,17.4
2046-08-29,9.9,17.8,18.9,1.7
2033-10-26,8.3,13.8,13.6,2.8
2021-01-13,10.7,19.4,27.1,4.4
2037-11-05,7.7,17.5,13.3,9.2
2022-07-17,2.0,40.0,85.0,45.0
2039-12-05,7.9,16.5,21.9,6.6
2024-09-08,2.3,8.7,22.1,0.3
2047-02-07,8.2,13.6,10.6,2.2
2022-03-30,11.5,16.7,20.0,3.4
2045-09-21,8.0,17.4,21.5,7.2
2025-07-15,10.5,20.4,6.8,8.5
2027-02-20,4.0,35.0,80.0,30.0
2047-05-07,10.5,16.1,15.8,8.5
2045-05-19,8.7,17.0,6.0,4.0
2021-02-07,4.1,13.5,13.6,8.0
2023-11-10,9.9,15.6,17.5,0.2
2035-12-31,9.9,16.8,25.4,1.7
2023-07-30,6.2,12.3,28.9,0.5
2029-11-08,15.7,21.9,10.7,1.0
2033-12-05,11.6,17.7,28.2,3.6
2029-10-14,12.7,18.5,11.3,1.5
2032-10-23,11.2,17.9,16.0,12.3
2032-02-12,4.0,40.0,85.0,30.0
2022-06-23,13.0,21.2,10.8,1.7
2045-01-08,12.0,17.3,21.8,25.3
2028-12-29,13.9,20.9,18.5,3.2
2024-11-01,6.9,15.9,36.7,15.3
2034-08-03,9.6,18.4,25.6,16.7
2029-06-23,13.8,19.2,18.9,2.0
2027-03-18,11.0,20.7,29.5,10.8
2047-02-19,9.6,18.3,19.5,1.4
2039-07-04,16.2,21.2,24.2,2.5
2027-10-07,13.2,19.6,24.9,2.6
2035-10-26,8.4,16.8,26.3,2.4
2031-08-06,13.0,19.9,23.4,1.1
2028-11-01,11.5,19.0,17.7,10.1
2040-12-13,13.2,18.9,19.2,4.8
2046-05-15,12.0,20.5,19.0,5.1
2048-05-10,10.6,17.9,26.7,13.7
2045-11-06,14.6,22.4,30.1,3.1
2043-02-28,8.5,14.0,11.5,1.5
2024-01-14,8.1,15.2,20.4,3.2
2041-10-15,7.7,16.9,28.4,4.8
2048-04-20,12.1,17.7,16.7,2.4
2045-08-01,11.9,21.1,21.4,0.8
2037-01-28,10.6,19.3,25.8,0.6
2034-07-06,8.6,14.2,17.4,6.7
2037-09-15,10.7,19.9,29.9,3.6
2025-10-06,15.1,23.2,7.6,0.9
2026-07-19,0.0,42.0,90.0,45.0
2036-08-27,-2.0,37.0,85.0,45.0
2023-06-18,13.6,19.8,20.9,0.0
2029-10-12,7.7,15.0,22.4,0.1
2031-07-12,14.8,23.0,12.1,5.2
2039-10-02,17.6,26.8,21.8,0.2
2028-11-16,7.2,15.9,20.6,3.2
2047-06-19,13.8,22.7,18.2,1.3
2031-09-01,13.0,20.6,22.9,1.2
2025-04-13,12.7,21.2,42.3,0.8
2038-10-11,12.9,21.1,19.0,0.7
2036-11-17,8.1,13.6,15.4,8.4
2042-05-12,8.0,13.6,21.7,2.2
2039-01-19,14.4,21.4,20.0,0.1
2046-12-07,14.7,24.3,15.4,6.6
2044-12-06,7.7,17.4,14.8,5.5
2047-12-29,11.7,20.0,16.1,15.7
2024-05-29,2.0,40.0,90.0,50.0
2038-10-22,5.9,15.4,27.6,4.4
2042-05-28,7.3,13.9,23.7,11.1
2029-06-29,12.6,18.8,11.6,8.3
2044-01-04,9.5,15.8,16.1,1.8
2043-08-09,14.3,20.9,17.4,2.1
2028-10-11,10.9,18.3,17.3,4.9
2033-01-12,12.5,22.0,27.0,0.4
2029-09-20,7.7,13.4,40.1,1.0
2047-03-13,11.6,19.7,20.9,3.1
2048-03-27,8.2,14.3,14.9,17.0
2034-01-21,0.0,37.0,75.0,35.0
2027-01-23,8.6,14.6,16.4,4.8
2023-04-14,7.7,16.0,19.9,0.5
2047-03-24,6.8,14.7,1.9,5.7
2045-02-06,11.5,16.6,18.0,0.6
2029-09-30,5.4,13.3,21.8,6.4
2033-09-05,5.4,13.4,14.6,12.1
2037-10-27,12.0,21.8,28.7,0.7
2034-02-15,10.8,16.9,28.3,0.2
2048-05-06,4.7,10.1,11.0,9.8
2025-10-10,13.5,22.5,14.7,0.7
2035-06-26,12.7,22.4,12.7,1.7
2031-01-09,8.9,17.5,12.4,2.2
2039-05-18,14.3,23.0,20.3,1.0
2030-08-26,8.3,17.9,18.0,1.8
2048-04-09,6.8,15.2,10.2,5.8
2043-09-03,9.0,15.1,21.0,13.8
2037-09-20,17.0,23.6,21.4,4.3
2027-12-19,9.1,16.8,13.7,22.5
2023-07-20,8.3,13.6,22.4,5.8
2045-06-01,8.5,13.6,18.8,0.4
2024-04-12,11.7,20.0,10.9,0.7
2037-12-04,9.1,17.5,21.7,2.3
2039-05-04,13.4,20.3,7.8,1.2
2046-03-10,8.6,14.2,16.9,0.8
2024-11-30,9.2,19.0,17.9,3.9
2041-04-17,10.3,17.4,18.0,2.5
2042-04-05,14.4,21.7,15.9,1.4
2024-02-28,6.0,12.3,13.6,5.0
2038-12-19,14.0,22.7,12.8,1.5
2035-02-01,12.7,18.0,25.7,1.8
2028-08-01,9.4,14.6,30.9,4.4
2035-07-24,9.3,16.7,27.6,3.0
2036-03-17,9.8,19.0,30.7,0.5
2045-03-01,5.9,15.7,21.5,1.3
2023-08-23,9.7,15.4,18.1,8.0
2036-07-07,12.1,19.0,29.6,1.9
2034-09-19,9.6,15.0,19.9,7.6
2039-09-08,12.2,21.3,13.9,0.1
2028-05-22,11.9,21.2,12.9,0.5
2044-06-27,3.2,12.9,12.7,8.9
2041-03-14,11.8,21.1,25.5,1.8
2025-01-23,8.8,18.2,14.6,0.3
2047-08-29,11.3,17.8,17.6,0.6
2032-07-04,7.0,15.4,8.3,6.5
2036-12-17,14.1,19.7,25.9,3.2
2039-01-28,10.2,19.0,13.0,4.9
2024-11-27,16.2,24.6,8.6,0.7
2027-12-20,17.3,26.6,11.3,1.9
2035-04-09,6.8,13.9,23.3,5.4
2046-10-20,10.3,19.3,7.4,6.5
2030-06-23,15.1,24.6,25.7,3.1
2031-10-22,11.6,19.5,8.6,3.3
2026-12-19,16.1,22.9,27.6,2.6
2041-01-05,7.1,13.3,13.0,7.6
2039-08-25,11.3,17.8,23.4,7.3
2023-11-24,13.5,23.3,15.3,0.9
2035-01-08,5.9,12.1,9.1,3.0
2034-10-30,12.2,18.4,26.5,0.4
2032-04-20,15.4,21.1,19.6,0.1
2047-10-08,11.2,20.7,29.1,1.1
2038-07-03,5.2,13.4,18.1,0.1
2045-03-19,9.1,18.3,14.0,21.6
2025-03-25,8.2,14.6,26.8,24.4
2032-04-08,8.9,16.4,37.7,3.2
2023-03-29,4.0,42.0,85.0,50.0
2031-10-04,6.5,12.4,12.1,4.4
2034-08-25,11.7,19.5,20.1,0.4
2022-12-26,10.5,16.7,19.7,1.5
2039-07-02,11.0,18.5,19.1,5.9
2035-10-13,4.3,10.3,26.9,0.8
2039-05-07,13.6,22.4,35.5,0.3
2024-02-02,7.7,17.0,13.0,12.9
2041-10-17,14.3,22.0,29.7,3.0
2038-03-25,11.5,19.7,16.7,5.9
2037-04-25,8.7,14.2,13.9,1.8
2025-05-06,10.5,19.6,13.7,2.4
2046-12-23,13.6,20.5,26.9,4.1
2033-03-18,12.0,18.6,21.5,5.7
2038-08-24,12.4,20.0,12.7,1.4
2025-04-11,7.8,13.2,19.9,9.9
2032-10-11,5.9,13.3,22.0,9.3
2045-07-14,11.4,19.0,21.4,9.3
2029-10-16,13.6,18.9,17.9,4.2
2037-02-08,12.0,21.4,19.3,0.0
2044-01-31,7.7,15.1,26.1,4.0
2031-11-18,10.3,16.7,24.2,1.4
2047-08-05,6.1,13.4,29.2,19.6
2040-02-28,8.4,16.6,19.9,1.1
2044-03-19,16.6,23.6,19.2,1.6
2045-12-15,10.0,20.0,17.4,1.9
2033-02-05,8.9,17.9,20.1,1.8
2030-09-12,14.4,21.0,24.6,0.0
2041-08-18,8.4,15.9,21.2,9.7
2036-08-12,10.2,18.4,20.2,5.4
2045-12-20,14.1,21.8,16.9,2.8
2030-04-03,7.8,13.6,8.6,4.3
2044-09-21,9.0,15.2,29.4,3.0
2028-02-19,9.4,18.2,23.2,4.6
2034-06-25,14.2,23.2,9.8,6.1
2024-10-24,16.0,24.9,17.0,0.4
2041-08-19,6.8,12.5,16.0,9.9
2023-01-23,7.1,16.7,21.1,7.0
2040-04-22,11.2,17.2,20.1,1.1
2031-02-06,4.0,35.0,70.0,30.0
2034-04-27,9.8,17.1,12.6,5.0
2041-07-29,6.5,16.0,31.8,3.5
2044-09-12,3.0,45.0,80.0,35.0
2025-11-13,9.9,16.9,24.0,5.0
2021-01-18,10.9,20.5,10.1,4.4
2025-11-06,10.1,18.4,10.6,5.3
2026-03-04,8.6,16.1,20.9,3.3
2045-09-30,12.3,21.8,25.5,0.2
2025-07-01,9.8,15.9,29.5,2.7
2046-09-13,7.6,15.5,13.4,2.5
2027-05-06,12.5,21.3,16.6,2.2
2031-01-01,11.3,20.8,22.2,3.3
2021-05-13,6.8,14.6,14.4,0.1
2037-03-29,7.6,14.0,31.9,4.3
2030-03-06,9.0,18.8,29.6,4.0
2032-09-04,9.8,15.6,18.1,0.4
2033-09-14,1.5,10.5,37.7,11.9
2045-03-05,6.3,15.9,12.5,1.2
2024-01-01,9.8,19.6,0.9,2.7
2032-12-02,5.0,11.5,11.5,0.0
2038-10-01,7.3,15.0,23.5,2.3
2022-06-12,10.1,19.4,30.4,6.3
2034-09-13,9.0,17.6,11.5,8.3
2026-06-26,7.6,15.1,33.8,1.4
2038-04-28,8.4,17.7,26.2,5.5
2021-06-18,9.3,18.9,28.8,9.5
2041-03-24,10.9,20.8,15.7,6.1
2043-11-12,5.5,11.1,21.1,7.7
2032-04-15,12.9,20.8,23.1,0.4
2026-04-04,8.6,14.5,8.7,0.0
2022-12-03,13.1,20.5,20.6,1.1
2036-03-10,11.4,18.0,2.9,0.2
2038-12-08,10.0,18.1,7.2,6.7
2041-03-26,12.5,18.2,12.9,1.6
2031-05-11,6.9,16.1,27.9,0.0
2043-10-29,7.1,13.0,22.7,3.1
2043-09-28,12.4,21.9,34.8,2.9
2038-01-16,11.6,19.1,27.4,0.5
2028-07-29,9.9,17.1,14.5,1.0
2041-08-06,10.5,15.8,24.0,0.3
2023-02-12,11.9,18.8,10.6,19.1
2024-07-22,10.8,20.6,16.9,7.6
2045-01-29,6.5,15.4,24.2,7.2
2024-09-14,11.6,20.7,22.2,0.6
2029-01-05,9.7,15.2,27.3,1.5
2040-12-11,13.7,21.8,22.3,0.1
2038-01-20,0.0,45.0,75.0,30.0
2024-07-11,11.5,20.1,28.8,4.9
2029-07-21,8.9,16.2,31.8,3.6
2042-03-18,14.3,22.4,41.4,1.2
2045-09-25,6.5,16.4,29.1,0.7
2043-04-16,3.0,40.0,90.0,45.0
2040-04-15,12.4,19.7,11.5,1.8
2026-07-07,7.2,12.3,15.6,4.4
2042-09-19,14.0,23.9,18.6,5.0
2048-02-13,12.9,20.6,14.2,2.5
2036-11-22,13.5,20.7,16.2,3.1
2044-12-04,14.4,23.7,6.5,1.7
2040-05-01,0.0,37.0,90.0,45.0
2026-11-18,7.5,14.7,14.2,4.0
2037-01-17,13.7,21.3,14.0,0.7
2031-04-08,5.6,13.6,18.5,6.9
2029-04-22,7.1,12.6,24.1,4.7
2043-04-24,10.8,18.2,26.9,3.1
2038-05-10,10.4,19.0,17.6,9.6
2035-05-07,12.5,19.7,19.2,0.1
2022-03-26,6.8,14.5,14.8,8.2
2030-06-12,8.8,15.5,25.3,0.9
2046-09-26,11.9,21.2,16.7,0.5
2039-02-18,11.1,19.8,20.1,4.8
2031-04-12,8.7,14.9,6.5,6.7
2034-02-19,4.2,12.2,20.2,0.0
2042-10-21,12.2,20.6,15.4,0.0
2023-03-22,9.4,16.6,6.6,0.2
2033-09-09,0.0,35.0,90.0,35.0
2042-08-16,9.6,17.5,30.5,1.2
2033-07-21,9.4,16.6,30.2,0.8
2047-02-23,3.8,12.5,8.9,7.4
2026-09-05,10.6,18.6,17.3,3.4
2040-08-17,13.3,20.8,30.8,2.5
2042-03-12,12.1,20.7,19.4,1.6
2041-06-21,3.3,11.5,13.1,9.7
2025-01-17,11.3,19.4,21.3,4.2
2025-11-26,4.4,13.1,12.8,4.4
2027-05-23,8.9,17.7,3.4,5.7
2037-05-24,10.1,18.2,18.0,0.5
2026-07-02,12.0,17.9,12.8,2.1
2022-11-14,8.4,17.9,29.2,8.6
2045-12-30,13.0,22.6,39.5,0.2
2038-06-25,11.3,21.2,11.8,4.7
2028-10-30,10.6,19.1,27.4,3.6
2033-12-31,6.7,16.3,17.6,0.4
2021-02-27,9.1,18.7,32.7,5.4
2033-02-08,6.7,16.5,8.1,14.1
2046-07-04,5.4,13.4,20.9,2.1
2043-03-24,11.0,16.7,12.1,6.3
2027-07-28,10.2,18.3,13.4,2.6
2033-04-02,12.5,20.5,22.5,4.8
2021-02-16,8.6,14.2,14.0,1.9
2021-01-31,8.2,17.9,15.0,2.7
2044-01-21,10.9,18.2,24.8,2.6
2035-01-15,10.0,15.1,21.7,1.8
2036-07-05,8.5,15.4,19.4,0.5
2025-01-08,6.4,13.0,17.4,1.3
2025-07-24,9.9,16.1,17.9,30.0
2024-11-17,10.2,16.1,13.6,1.1
2048-04-08,11.3,17.9,16.2,1.1
2027-06-17,4.7,11.2,21.8,0.1
2043-08-06,4.4,14.1,28.7,2.5
2047-04-12,9.9,17.6,12.9,23.4
2030-09-17,12.1,18.7,18.9,0.2
2031-01-18,11.0,17.8,11.6,3.9
2046-07-27,10.1,18.3,25.9,0.6
2032-01-08,8.0,16.9,24.2,5.9
2022-03-06,4.7,10.0,23.9,10.3
2045-06-02,4.9,13.0,17.6,2.8
2034-09-05,9.9,19.8,16.8,4.4
2022-01-21,10.5,18.3,20.1,0.1
2026-04-30,8.9,17.4,26.6,3.8
2035-01-28,8.3,14.7,16.5,8.3
2032-11-21,15.8,25.5,21.8,1.0
2045-06-13,10.4,20.3,4.6,2.1
2022-04-19,14.1,20.5,34.0,1.7
2038-04-26,8.5,18.0,19.7,3.9
2047-06-15,10.8,20.3,12.2,8.1
2030-02-16,11.7,16.7,9.1,1.0
2041-03-13,11.4,16.7,19.5,0.7
2042-11-03,7.0,13.0,20.9,1.0
2022-08-02,5.6,12.2,13.9,0.7
2023-11-22,8.0,14.1,22.7,5.2
2027-04-01,8.0,14.5,34.7,2.4
2042-02-01,6.7,13.5,16.9,2.1
2037-06-10,9.4,16.6,24.5,0.7
2032-03-23,10.2,16.4,28.0,0.3
2040-10-16,10.5,16.8,10.1,12.5
2040-05-28,4.3,11.4,22.4,12.2
2030-06-10,7.6,17.0,10.9,8.9
2023-03-23,8.7,18.0,27.8,6.5
2034-04-11,-2.0,42.0,80.0,45.0
2030-10-23,15.8,22.5,37.4,3.0
2034-09-29,11.2,20.5,15.2,0.4
2036-01-01,8.6,17.2,18.7,2.4
2040-05-08,9.4,16.9,10.4,4.8
2041-09-19,8.9,15.3,25.4,11.0
2029-05-04,3.9,13.1,20.7,4.3
2029-04-21,11.4,17.9,10.8,9.5
2021-04-22,9.9,17.3,12.7,11.6
2046-04-18,7.5,14.1,8.0,0.3
2040-05-16,3.0,42.0,90.0,30.0
2030-06-11,8.8,18.5,14.1,8.5
2042-06-25,14.4,22.7,26.3,1.5
2025-10-12,10.7,16.8,17.7,11.0
2034-07-06,0.0,37.0,90.0,40.0
2024-12-23,10.7,19.0,16.3,9.7
2026-11-20,5.1,11.9,27.5,2.3
2021-11-16,9.6,14.6,8.3,6.0
2032-09-28,14.5,20.3,18.8,0.4
2047-02-25,10.2,20.0,17.5,0.4
2028-04-27,8.4,15.4,21.6,2.0
2026-04-07,6.8,15.5,5.8,12.3
2041-10-27,4.0,35.0,85.0,30.0
2047-10-22,12.5,20.7,15.7,6.0
2033-04-11,11.7,18.9,27.7,1.0
2036-08-04,3.0,40.0,90.0,50.0
2037-05-16,11.5,19.0,23.6,0.5
2026-10-31,12.2,18.1,17.4,0.3
2046-09-12,11.1,20.7,11.4,0.9
2039-02-04,7.6,17.2,0.0,13.8
2044-11-24,11.2,19.4,19.0,1.1
